step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs,stage
10,1.2377958298264184e-13,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.027061835353833805,0.224821671499553,-0.003012048192771122,0.23385781607786638,0.2,0,0,13,0.009477897286853148,0.8186283221986389,106276664271880.19,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
11,1.2885790044806655e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.019299798023779402,0.00013777188370767135,0.0,0.00013777188370767135,0.2,0,0,12,0.0009014898406185436,0.5565338133726566,98155482534119.06,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
12,1.3368158259885693e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.08608631649877097,-0.03197191471135241,0.0,-0.03197191471135241,0.2,0,0,13,0.00093431135962984,0.9239631533839123,106148643998574.64,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
13,1.3488745067304346e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.01716763424957253,-0.004049469932109195,0.0,-0.004049469932109195,0.2,0,0,13,0.004014089716013894,0.6294496069028555,108108570256318.83,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
14,1.4215921956408322e-13,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.03547287753893748,0.4150730809256866,0.0,0.4150730809256866,0.2,0,0,12,0.0034316069932848955,0.782574853350569,113640686689249.56,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
15,1.539089904761649e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.1213203909105228,0.041477764222698,0.0,0.041477764222698,0.2,0,1,12,0.011887454454226544,0.9631504388047976,95986173376575.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
16,1.5499146071191364e-13,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.2603943091293036,0.4492116125599246,-0.004149528628107579,0.4616601984442473,0.2,0,0,13,0.012024718345451504,0.12205828981364215,98158582065351.56,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
17,1.6156572140618834e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.32532014988228003,0.4242147734791786,0.0,0.4242147734791786,0.2,0,0,12,0.0012013148821937714,0.034238097988792474,100113765829340.8,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
18,1.616591260865922e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.2090060127083943,-0.38808649062116274,0.0,-0.38808649062116274,0.2,0,0,13,0.005530798913761112,0.939287592994988,108475248308061.23,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
19,1.670032894605051e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.020571641472585604,-0.03739719939530417,0.0,-0.03739719939530417,0.2,0,0,12,0.008583862995185801,0.7720461676662875,106618518468734.81,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
20,1.7292064450295943e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.09351462117964467,-0.09944251787122127,0.0018927674443999232,-0.10512082020442104,0.2,0,0,13,0.008341021564094067,0.8775752410981684,102369030430460.75,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
21,1.7939466049823637e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.1387170752377771,-0.3270838455613685,0.0,-0.3270838455613685,0.2,0,1,10,0.041326526331172196,0.7154720812659576,108219613155284.5,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
22,1.830894422537189e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.028862101043142824,0.05437983817105829,0.0,0.05437983817105829,0.2,0,0,13,0.0047310838095826965,0.24378806177625398,103267688892826.89,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
23,2.313085687514981e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.12720904567611763,-0.12699769979993292,0.0,-0.12699769979993292,0.2,0,0,13,0.005921480920718425,0.5675524977454229,101142715558668.75,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
24,2.344486389259066e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.33758176061988454,-0.3023086552708172,0.0,-0.3023086552708172,0.2,0,1,11,0.0078105443700736965,0.9931519516421068,103021049699427.6,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
25,2.3539499720905155e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.028016446412239084,0.005522971366662688,0.0,0.005522971366662688,0.2,0,0,12,0.006778912329138008,0.5087646346427699,98085612303625.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
26,2.498703878531122e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.1273163884501788,0.020524603904974015,0.0,0.020524603904974015,0.2,0,0,13,0.011756020480096802,0.2908637545631187,102897297877036.16,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
27,2.6494519994752866e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04616280247318799,0.17183950620417576,0.0,0.17183950620417576,0.2,0,0,13,0.014077851812928914,0.12667045761774684,98679785444860.27,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
28,2.6776609424852566e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.2550262023365639,-0.33075508345122984,0.0,-0.33075508345122984,0.2,0,0,13,0.01577972981141558,0.9445516836216671,100661477810432.45,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
29,2.8060976630559175e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.07777798652780199,-0.5356927893966699,0.0,-0.5356927893966699,0.2,0,0,13,0.0067368931776430885,0.5295763835881466,98647764003396.8,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
30,2.8216031982199044e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.4798012312552973,-0.09578207429803953,0.0,-0.09578207429803953,0.2,0,1,12,0.029579396398044328,0.9713929563753853,112780777207673.25,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
31,2.987245019706885e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.3013681251017712,-0.5099942091148364,0.0,-0.5099942091148364,0.2,0,1,12,0.004390860453592715,0.9718748128840173,107583381770242.75,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
32,3.10674638967044e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.11123981167734624,-0.050780890155838865,0.0,-0.050780890155838865,0.2,0,0,13,0.014388679520347794,0.43600474642934145,103433189155042.28,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
33,3.1970139553591105e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.028111101926476773,0.011485199423244552,0.0,0.011485199423244552,0.2,0,0,13,0.009546715341188911,0.7506942513019939,101183856995989.7,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
34,3.209567164393943e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.03164294396610505,-0.06646865409779323,0.0,-0.06646865409779323,0.2,0,0,13,0.0005836500411844792,0.8522200538764481,114464722618378.31,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
35,3.237758139067008e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.17693332955434238,-0.3700433496220441,0.0,-0.3700433496220441,0.2,0,0,13,0.015955569496388294,0.9480915282396117,123720107596584.33,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
36,3.3713272249579926e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.03356523563247672,0.14107562908330706,0.0,0.14107562908330706,0.2,0,0,13,0.008274817245868716,0.3394776188226528,110559441257485.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
37,3.395917477716905e-13,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.012999729134594101,0.40977719693926673,0.0,0.40977719693926673,0.2,0,0,13,0.009021378411408444,0.4698833929912585,97953249298402.69,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
38,3.452538507685625e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.14648380854180326,-0.12171929167512374,0.0,-0.12171929167512374,0.2,0,0,12,0.007673451634706854,0.941167690953005,108550710900578.0,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
39,3.4531207352083613e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.001487034108932558,0.1830516012161567,0.0,0.1830516012161567,0.2,0,0,13,0.002074204629352476,0.3489799746724868,108522538233659.12,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
40,3.753578639034627e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.03646429206605556,-0.08145535044589636,0.0,-0.08145535044589636,0.2,0,1,11,0.010401755267539895,0.932418897212074,98717299560384.44,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
41,3.8199444226573754e-13,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.46111993080489355,0.4207842452155557,0.0,0.4207842452155557,0.2,0,0,13,0.0013001155385016505,0.09310065561300093,95972307408559.6,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
42,4.0612567403966874e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.05728138930146,-0.03981674112633016,0.0,-0.03981674112633016,0.2,0,0,13,0.012943768434538386,0.8751483652988086,111031505748829.8,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
43,4.421853914662968e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.1009670391933877,0.11928905232038645,0.0,0.11928905232038645,0.2,0,0,12,0.004657525507160108,0.07900855172154951,95695009728898.92,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
44,4.446303989826409e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.06469172926188209,0.07121866704964219,0.0011192807483710876,0.06786082480452893,0.2,0,0,13,0.021933148676163115,0.05506371396133799,94796928723228.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
45,4.575052708431149e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.010404738984408085,-0.015110847587745724,0.0,-0.015110847587745724,0.2,0,0,12,0.006632987915171166,0.7457097047032273,100519493762234.86,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
46,5.015600015226852e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.045484389948618746,0.15396978552494645,0.0,0.15396978552494645,0.2,0,0,13,0.0012665111254784242,0.2887948028788496,100995711802778.92,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
47,5.120275963201806e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.1798882552962599,-0.09328161259896461,0.0,-0.09328161259896461,0.2,0,1,12,1.2886825847616135e-05,0.9644127225527801,83543758925642.69,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
48,5.121747061628249e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.061645458780422734,0.16586424709511505,0.0,0.16586424709511505,0.2,0,0,13,0.013616227315277153,0.7289984005857868,98766823653086.2,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
49,5.300481742996593e-13,-6509.374794714474,-15.498511415986842,-46.49553424796053,136.0,217.0,353.0,267.0,86.0,1.542857142857143,0.5119047619047619,0.6295180722891566,0.7110119047619048,2.8064472436678853,1.90131523023365,2.007676045773478,2.874240989140616,245.0,168.0,coordination,1,0.035575004543026596,0.01745500022444446,0.0,0.01745500022444446,0.2,0,0,13,0.008010533752432976,0.5186870632040251,92867830894830.12,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
50,5.940551860053322e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.2096144667037339,-0.4672455554714059,0.0,-0.4672455554714059,0.2,0,0,13,0.007160158056570207,0.8849041272138573,100081788041814.62,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
51,6.001320778292522e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.012395440949002547,-0.037105266793965086,0.0,-0.037105266793965086,0.2,0,0,13,0.0029976082733041308,0.8308915144739362,107538372874283.4,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
52,6.106496874556321e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.154743361450968,-0.26988471587018736,0.0,-0.26988471587018736,0.2,0,0,13,0.013090911059700908,0.4828846165609329,97375507222110.5,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
53,6.288664254994404e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.016273179047554178,0.05549930775724121,0.0,0.05549930775724121,0.2,0,0,13,0.013648327558262646,0.7802957402277195,89500609322676.44,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
54,6.327366792077132e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.00825482535038002,-0.07005769011082563,0.0,-0.07005769011082563,0.2,0,0,13,0.019025149986960564,0.24498124060762402,89722415149529.66,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
55,6.360584655669423e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.003362101252491481,0.07909114568030162,0.0,0.07909114568030162,0.2,0,0,13,0.009332904452638707,0.14995939029785252,100400991774055.81,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
56,6.517074211926964e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.0008163317819638131,0.06514592525295271,0.003012048192771122,0.05610978067463934,0.2,0,0,13,0.00195524495632802,0.6302286868387392,116736432198610.97,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
57,6.675824493144138e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.04345840455196939,-0.014360273080299635,0.0,-0.014360273080299635,0.2,0,0,12,0.008278797304650812,0.5918288374434988,100822380224389.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
58,7.044787711953294e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.02208923597047842,-0.057666429557652776,0.0,-0.057666429557652776,0.2,0,0,12,0.0039102453252041185,0.8839359542133224,104314869623446.81,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
59,7.08021037632437e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.10074001019499969,0.046650643015027526,0.0,0.046650643015027526,0.2,0,0,13,0.004022775985467977,0.9074260182678899,88884123993512.1,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
60,7.311788432852471e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.11667655062484951,0.00737609752895807,0.0,0.00737609752895807,0.2,0,0,13,0.012639688422602172,0.6209235653567855,105595189057094.47,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
61,7.349276426668809e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.10471575723647397,-0.20137037343344844,0.0,-0.20137037343344844,0.2,0,0,13,0.005535428832725148,0.9416658853676058,117550587685254.72,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
62,7.412033460299738e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.05881138863788737,-0.063109245472738,0.0,-0.063109245472738,0.2,0,0,13,0.013966505215640142,0.6004972425706584,96362616332729.48,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
63,7.425833172074839e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.19050896396678144,-0.18388434394275066,0.0,-0.18388434394275066,0.2,0,1,12,0.005378191078345612,0.989364523576288,99735477147346.0,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
64,7.468469899225438e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.04348269003325765,-0.024001705548869268,0.0,-0.024001705548869268,0.2,0,0,12,0.003045972614931409,0.7507321411960646,102234423334237.97,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
65,7.547680695306159e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.08879914746685445,0.002187180834788194,-0.0018994898512970648,0.007885650388679388,0.2,0,1,12,0.04565133723138538,0.5151134631586471,92381545186557.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
66,7.657342056877276e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.07189341563449454,-0.1752376562202258,0.0,-0.1752376562202258,0.2,0,1,12,0.01660801168114795,0.973966496495864,95091954643722.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
67,7.785275481140759e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.026755439041980467,0.0301669250571468,0.0,0.0301669250571468,0.2,0,0,12,0.005672159090785363,0.10102720564887184,100867670851156.16,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
68,7.896597714722143e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.13187663777837652,0.04262454926470127,0.0,0.04262454926470127,0.2,0,0,13,0.018154818646672878,0.05846433336446841,101585292088685.8,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
69,7.908410839811349e-13,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.14886061169343073,0.23054074965060067,0.0,0.23054074965060067,0.2,0,0,13,0.012061310444009557,0.5471385758563083,95401451001903.92,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
70,8.101804851109928e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.0558323700314317,-0.04887741861820416,0.0,-0.04887741861820416,0.2,0,1,12,0.015844876579027875,0.8767567812937558,85940741696616.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
71,8.183432484433159e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.36853813209574576,-0.5037555048591535,0.0,-0.5037555048591535,0.2,0,1,11,0.022354008945536963,0.95473965240892,97674918895477.19,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
72,8.218168762875891e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.022284932457323735,0.04672536081302425,0.0,0.04672536081302425,0.2,0,0,13,0.030928225847775513,0.4476792706135662,85311058741513.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
73,8.238362101526244e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.036130349793209574,0.07345025579247988,0.0,0.07345025579247988,0.2,0,0,13,0.008404525734947908,0.21841231600316363,89999020774790.44,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
74,8.238383486045589e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.015166229038440854,-0.1384484475420642,0.0,-0.1384484475420642,0.2,0,0,13,0.005130649381596471,0.8134739141046423,100638123864369.66,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
75,8.299223454926414e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.05014209779421598,-0.0575660487674412,0.0,-0.0575660487674412,0.2,0,0,13,0.006543684288964669,0.8720187458839951,101149107778473.47,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
76,8.360204981184392e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.0766392377047567,-0.15842462203200114,0.0,-0.15842462203200114,0.2,0,0,13,0.007414270634091634,0.9480948535480672,103138400902761.3,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
77,8.47300186415079e-13,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.38042043991241276,0.7386664169164803,0.0,0.7386664169164803,0.2,0,0,13,0.018612386614780596,0.17798397765185242,91625052278339.55,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
78,8.663925302321237e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.05717562110949022,0.01719266841567091,0.0,0.01719266841567091,0.2,0,0,13,0.00822523157651664,0.19560222221657184,96318615683594.64,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
79,8.864399857686121e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.08478984674807258,0.032930648293769904,0.0,0.032930648293769904,0.2,0,1,12,0.0004884417001701155,0.8946595022043522,89949978417612.47,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
80,9.167864240664757e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.3833193955186267,-0.4351496822648322,0.0,-0.4351496822648322,0.2,0,1,12,0.02376514664819998,0.9955829390041852,99630170285972.14,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
81,9.221419690496079e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.046861288805680884,0.012188706572278107,0.0,0.012188706572278107,0.2,0,0,12,0.004568175973271173,0.29512187886856395,105386152411101.47,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
82,9.282945456126077e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.3266803607994412,-0.014739094959367094,0.0,-0.014739094959367094,0.2,0,0,13,0.005280354533050896,0.33376643752892343,105796140253754.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
83,9.35662379450672e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.003263249970404107,0.016122680843050574,0.0,0.016122680843050574,0.2,0,0,12,0.003205482412202708,0.3914273042072263,104732691183406.3,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
84,9.42650271064018e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.9125936509447155,-0.77659988076066,0.0,-0.77659988076066,0.2,0,1,12,0.02980956590468048,0.996562836078556,117307329421511.42,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
85,9.883772330700121e-13,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.3019589996798336,0.3817565847884623,0.0,0.3817565847884623,0.2,0,0,13,0.010731449496753753,0.028971223042682633,105988503591344.17,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
86,9.915016017275066e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.19501099698053592,-0.3984970286037832,0.0,-0.3984970286037832,0.2,0,0,13,0.018982552917162346,0.8853977823648043,103456785339347.84,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
87,1.0314249214737608e-12,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.29961475158110473,0.2953349661612066,0.0,0.2953349661612066,0.2,0,0,13,0.007131354014221769,0.045333614406936514,102266352884746.33,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
88,1.0411368903072969e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.04487629402475904,-0.05579682476731307,0.0,-0.05579682476731307,0.2,0,0,13,0.005452072808073149,0.7691465273612128,103821028963354.66,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
89,1.0419320182378962e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.25790689158877617,0.02450001737901175,0.0,0.02450001737901175,0.2,0,0,12,0.01784822562542228,0.022125117517452147,84514208166362.66,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
90,1.048836766612877e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.2974979143048554,0.004653433206740942,0.0,0.004653433206740942,0.2,0,0,13,0.004432604573480631,0.06461852250309946,102676569393987.28,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
91,1.0504031834552397e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.26899934882769255,-0.26714836347155213,0.0,-0.26714836347155213,0.2,0,1,11,0.011942381718371475,0.9869390090679303,105514894633603.3,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
92,1.075647952839575e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.1298345188271643,-0.11588186448368987,-0.0018881156605707883,-0.1102175175019775,0.2,0,0,13,0.004583743779139046,0.865000061845871,108765035821661.19,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
93,1.0896422438890936e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.46709098966249546,-0.3747579306891904,0.0,-0.3747579306891904,0.2,0,1,11,0.01272817280781785,0.9896406640689082,113695634889675.06,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
94,1.1057626108532292e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.05492646212188869,0.040948693696098104,0.0,0.040948693696098104,0.2,0,1,11,0.0026469739113118805,0.9114867507318087,97851601648724.73,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
